Date,Open,High,Low,Close,Adj Close,Volume
10/10/2021,0.08291,0.083221,0.07437,0.074866,0.074866,364945991
10/11/2021,0.074774,0.077259,0.069932,0.071046,0.071046,244271737
10/12/2021,0.071053,0.078512,0.069532,0.073997,0.073997,301863946
10/13/2021,0.073906,0.077296,0.07003,0.07551,0.07551,459612667
10/14/2021,0.075804,0.085795,0.07469,0.079403,0.079403,629215548
10/15/2021,0.079502,0.080449,0.072616,0.073438,0.073438,470309773
10/16/2021,0.073337,0.075739,0.072437,0.073109,0.073109,291771432
10/17/2021,0.073009,0.074504,0.067252,0.070819,0.070819,350398466
10/18/2021,0.070721,0.071596,0.067506,0.069108,0.069108,295545416
10/19/2021,0.069304,0.070001,0.067207,0.067712,0.067712,235306664
10/20/2021,0.067713,0.071388,0.065928,0.069694,0.069694,333249631
10/21/2021,0.0697,0.070088,0.065977,0.067803,0.067803,149771366
10/22/2021,0.0684,0.071196,0.066303,0.068096,0.068096,143610065
10/23/2021,0.067997,0.069336,0.066826,0.067361,0.067361,94274774
10/24/2021,0.067459,0.067557,0.062827,0.063819,0.063819,126973882
10/25/2021,0.063815,0.067461,0.063376,0.067067,0.067067,138546832
10/26/2021,0.06716,0.073304,0.065304,0.070019,0.070019,266639453
10/27/2021,0.070117,0.070813,0.060249,0.061452,0.061452,195453251
10/28/2021,0.061451,0.067339,0.059949,0.063129,0.063129,205771862
10/29/2021,0.063132,0.074607,0.062626,0.073014,0.073014,387065645
10/30/2021,0.073216,0.083537,0.068096,0.083058,0.083058,566876251
10/31/2021,0.082578,0.083841,0.06768,0.071432,0.071432,401250847
11/1/2021,0.071827,0.071827,0.067536,0.06953,0.06953,184402841
11/2/2021,0.069522,0.070947,0.067123,0.06936,0.06936,258316616
11/3/2021,0.069558,0.070333,0.065152,0.068057,0.068057,247936384
11/4/2021,0.068254,0.135214,0.066553,0.094494,0.094494,3324074115
11/5/2021,0.094984,0.114023,0.080626,0.085435,0.085435,1502022970
11/6/2021,0.085236,0.085236,0.075482,0.081205,0.081205,604404286
11/7/2021,0.081119,0.086011,0.078274,0.078718,0.078718,326775025
11/8/2021,0.07852,0.078715,0.073238,0.074635,0.074635,345898851
11/9/2021,0.074336,0.077916,0.072146,0.076009,0.076009,356486402
11/10/2021,0.076113,0.083423,0.070081,0.072107,0.072107,566035208
11/11/2021,0.072005,0.073916,0.069822,0.072836,0.072836,243068750
11/12/2021,0.072746,0.073454,0.069325,0.071225,0.071225,218401660
11/13/2021,0.07131,0.072896,0.070301,0.071566,0.071566,154473520
11/14/2021,0.071659,0.072016,0.069476,0.070612,0.070612,149890430
11/15/2021,0.070722,0.078216,0.070403,0.0709,0.0709,390740180
11/16/2021,0.071106,0.071106,0.063459,0.065355,0.065355,293425087
11/17/2021,0.065441,0.069557,0.062957,0.068613,0.068613,221684077
11/18/2021,0.068703,0.068787,0.060164,0.061108,0.061108,221426622
11/19/2021,0.061002,0.066289,0.060794,0.066261,0.066261,182091358
11/20/2021,0.066353,0.067424,0.06323,0.066785,0.066785,211868791
11/21/2021,0.066924,0.072429,0.064023,0.06648,0.06648,390355790
11/22/2021,0.066456,0.066739,0.062461,0.063433,0.063433,268471774
11/23/2021,0.063529,0.066044,0.06314,0.064912,0.064912,209159992
11/24/2021,0.065004,0.066023,0.062212,0.064138,0.064138,212573432
11/25/2021,0.062885,0.068796,0.062347,0.063386,0.063386,196834019
11/26/2021,0.065722,0.066178,0.057533,0.058731,0.058731,427109330
11/27/2021,0.05882,0.060366,0.05799,0.059155,0.059155,296041769
11/28/2021,0.059138,0.059635,0.054697,0.059315,0.059315,388604423
11/29/2021,0.059205,0.060928,0.057727,0.05875,0.05875,163981097
11/30/2021,0.058736,0.060302,0.056854,0.058128,0.058128,216138435
12/1/2021,0.058119,0.059617,0.056337,0.056914,0.056914,166613318
12/2/2021,0.056816,0.056917,0.053916,0.054956,0.054956,190636220
12/3/2021,0.054812,0.056497,0.048845,0.050339,0.050339,239234909
12/4/2021,0.050533,0.050534,0.034971,0.041512,0.041512,266294026
12/5/2021,0.041509,0.042976,0.037715,0.039333,0.039333,165095616
12/6/2021,0.039338,0.039534,0.034626,0.039534,0.039534,180887519
12/7/2021,0.039455,0.041357,0.038417,0.03995,0.03995,401349295
12/8/2021,0.039859,0.052782,0.039541,0.045723,0.045723,821636850
12/9/2021,0.045673,0.046414,0.038539,0.039241,0.039241,393854415
12/10/2021,0.039345,0.04025,0.036313,0.036374,0.036374,133223215
12/11/2021,0.036467,0.038967,0.035767,0.03883,0.03883,114106151
12/12/2021,0.038824,0.039013,0.037203,0.03822,0.03822,91319745
12/13/2021,0.038143,0.038471,0.033277,0.034211,0.034211,106219921
12/14/2021,0.034211,0.035902,0.033061,0.035521,0.035521,116248980
12/15/2021,0.035517,0.035909,0.032222,0.035019,0.035019,117196684
12/16/2021,0.035018,0.035635,0.033663,0.033805,0.033805,89681729
12/17/2021,0.03381,0.034208,0.031331,0.032309,0.032309,91526583
12/18/2021,0.032328,0.033303,0.031418,0.032512,0.032512,66530053
12/19/2021,0.032508,0.032896,0.031402,0.031712,0.031712,61321160
12/20/2021,0.031703,0.031925,0.028665,0.030073,0.030073,97002389
12/21/2021,0.029977,0.03301,0.02962,0.031117,0.031117,121842866
12/22/2021,0.03112,0.031638,0.029991,0.030813,0.030813,96038095
12/23/2021,0.030714,0.032611,0.029834,0.031908,0.031908,115399265
12/24/2021,0.031815,0.033326,0.031215,0.031732,0.031732,129147663
12/25/2021,0.031841,0.03253,0.031481,0.032206,0.032206,71702382
12/26/2021,0.032202,0.032316,0.031076,0.031712,0.031712,68577732
12/27/2021,0.031716,0.03241,0.031272,0.031272,0.031272,81678418
12/28/2021,0.031387,0.031387,0.028251,0.029216,0.029216,103489308
12/29/2021,0.02914,0.029313,0.026919,0.02711,0.02711,68945377
12/30/2021,0.027112,0.028793,0.026704,0.02753,0.02753,75753109
12/31/2021,0.027532,0.028002,0.026605,0.027001,0.027001,64795408
1/1/2022,0.027002,0.027668,0.026775,0.027555,0.027555,50127550
1/2/2022,0.027553,0.027565,0.027039,0.027331,0.027331,50945060
1/3/2022,0.027326,0.027339,0.025899,0.026258,0.026258,60259228
1/4/2022,0.026254,0.026581,0.025474,0.025526,0.025526,67459961
1/5/2022,0.025524,0.028448,0.023255,0.024109,0.024109,217738695
1/6/2022,0.024083,0.025055,0.021437,0.022288,0.022288,143118824
1/7/2022,0.02228,0.022332,0.019024,0.019471,0.019471,138789637
1/8/2022,0.01947,0.019909,0.017993,0.018361,0.018361,70390653
1/9/2022,0.018351,0.018784,0.017623,0.01836,0.01836,61100868
1/10/2022,0.01836,0.02098,0.017161,0.017695,0.017695,157671422
1/11/2022,0.017698,0.018443,0.017544,0.018261,0.018261,70529318
1/12/2022,0.018262,0.019326,0.018084,0.019178,0.019178,60182610
1/13/2022,0.019177,0.019198,0.017831,0.018269,0.018269,67053381
1/14/2022,0.01827,0.018767,0.017575,0.018501,0.018501,58797605
1/15/2022,0.018503,0.01856,0.017999,0.018357,0.018357,41894926
1/16/2022,0.018357,0.021381,0.018288,0.020697,0.020697,175662725
1/17/2022,0.020696,0.020696,0.018209,0.018472,0.018472,109933304
1/18/2022,0.018467,0.018761,0.017721,0.018204,0.018204,60121714
1/19/2022,0.018205,0.018244,0.017392,0.017608,0.017608,43203830
1/20/2022,0.017598,0.018471,0.016759,0.016759,0.016759,37465558
1/21/2022,0.016758,0.016856,0.011891,0.012273,0.012273,120282108
1/22/2022,0.012285,0.012811,0.01057,0.012479,0.012479,108366245
1/23/2022,0.01249,0.013315,0.012129,0.01286,0.01286,53991708
1/24/2022,0.012868,0.012868,0.010461,0.011846,0.011846,88290636
1/25/2022,0.011847,0.011847,0.010853,0.011452,0.011452,63586712
1/26/2022,0.011455,0.012615,0.011178,0.01144,0.01144,67785102
1/27/2022,0.011445,0.012263,0.009889,0.010375,0.010375,100141151
1/28/2022,0.010374,0.010525,0.009864,0.010352,0.010352,64899660
1/29/2022,0.010347,0.010434,0.010033,0.010261,0.010261,54657824
