Date,Open,High,Low,Close,Adj Close,Volume
12/10/2021,0.472363,0.516197,0.4632,0.488447,0.488447,938544
12/11/2021,0.488399,0.48952,0.443355,0.457788,0.457788,701052
12/12/2021,0.457735,0.472257,0.437493,0.466075,0.466075,577333
12/13/2021,0.466301,0.468971,0.341043,0.345961,0.345961,1027996
12/14/2021,0.34596,0.369456,0.329125,0.368758,0.368758,482449
12/15/2021,0.368719,0.37822,0.361711,0.377396,0.377396,583638
12/16/2021,0.377392,0.385065,0.371625,0.377163,0.377163,422008
12/17/2021,0.377221,0.378275,0.347853,0.35187,0.35187,425337
12/18/2021,0.352039,0.353742,0.339746,0.348207,0.348207,361594
12/19/2021,0.348162,0.362133,0.338485,0.356183,0.356183,427002
12/20/2021,0.356074,0.357934,0.312072,0.312429,0.312429,384693
12/21/2021,0.312434,0.320243,0.285513,0.293549,0.293549,592327
12/22/2021,0.293583,0.304662,0.288483,0.29721,0.29721,303216
12/23/2021,0.29724,0.299403,0.284367,0.285558,0.285558,321504
12/24/2021,0.28558,0.28613,0.253179,0.278621,0.278621,488237
12/25/2021,0.278617,0.279793,0.259081,0.263036,0.263036,229365
12/26/2021,0.263051,0.349751,0.262294,0.308832,0.308832,717652
12/27/2021,0.308801,0.315026,0.303419,0.3065,0.3065,404389
12/28/2021,0.306764,0.31205,0.281361,0.284153,0.284153,365685
12/29/2021,0.28416,0.285613,0.257797,0.258871,0.258871,342467
12/30/2021,0.258883,0.266354,0.242649,0.259526,0.259526,519838
12/31/2021,0.259536,0.291622,0.256065,0.274525,0.274525,526408
1/1/2022,0.274512,0.279035,0.260112,0.2666,0.2666,258188
1/2/2022,0.266598,0.269112,0.259579,0.265029,0.265029,203284
1/3/2022,0.265028,0.267516,0.25941,0.264208,0.264208,235770
1/4/2022,0.264207,0.267823,0.258094,0.263871,0.263871,171831
1/5/2022,0.26387,0.26387,0.25403,0.25501,0.25501,162246
1/6/2022,0.255011,0.255294,0.24556,0.248638,0.248638,205183
1/7/2022,0.248641,0.249643,0.231523,0.233828,0.233828,274740
1/8/2022,0.233829,0.274225,0.230346,0.255435,0.255435,445205
1/9/2022,0.255435,0.269789,0.24753,0.267685,0.267685,336035
1/10/2022,0.267685,0.27085,0.243267,0.250523,0.250523,433174
1/11/2022,0.250522,0.267974,0.248543,0.263435,0.263435,484081
1/12/2022,0.263437,0.342889,0.259661,0.342101,0.342101,832520
1/13/2022,0.342101,0.401708,0.304132,0.393089,0.393089,1567763
1/14/2022,0.393089,0.410043,0.326204,0.397414,0.397414,1769762
1/15/2022,0.397419,0.521022,0.366801,0.516669,0.516669,2778691
1/16/2022,0.516703,0.552491,0.462694,0.470215,0.470215,2622202
1/17/2022,0.470222,0.470606,0.409273,0.437247,0.437247,1104876
1/18/2022,0.437241,0.438694,0.405001,0.406254,0.406254,851496
1/19/2022,0.406252,0.542041,0.397384,0.468034,0.468034,2440830
1/20/2022,0.46803,0.554971,0.447788,0.499645,0.499645,2745016
1/21/2022,0.499643,0.502679,0.371707,0.403838,0.403838,2468421
1/22/2022,0.40384,0.411543,0.356528,0.365499,0.365499,1270556
1/23/2022,0.365498,0.431285,0.365252,0.412627,0.412627,1283100
1/24/2022,0.41263,0.475257,0.369136,0.474876,0.474876,1799310
1/25/2022,0.474877,0.609661,0.457673,0.601036,0.601036,3821515
1/26/2022,0.601032,0.870714,0.57107,0.825535,0.825535,7317290
1/27/2022,0.825536,0.923129,0.755618,0.795371,0.795371,6864806
1/28/2022,0.79537,0.8076,0.647257,0.683691,0.683691,3782360
1/29/2022,0.683688,0.736004,0.625022,0.718682,0.718682,3312090
1/30/2022,0.718733,0.736467,0.645776,0.692868,0.692868,4381014
1/31/2022,0.692868,0.819558,0.678328,0.808549,0.808549,4367208
2/1/2022,0.808549,1.072194,0.753899,0.899438,0.899438,10255764
2/2/2022,0.899438,0.996293,0.759338,0.820745,0.820745,7280363
2/3/2022,0.820745,0.880191,0.814202,0.858127,0.858127,3431151
2/4/2022,0.858127,0.934184,0.760767,0.880436,0.880436,6232591
2/5/2022,0.880436,0.91996,0.822175,0.835598,0.835598,3495391
2/6/2022,0.835598,0.839128,0.724153,0.828115,0.828115,4122829
2/7/2022,0.828115,0.828115,0.745606,0.80357,0.80357,3004379
2/8/2022,0.80357,0.816901,0.762939,0.787483,0.787483,2959764
2/9/2022,0.787483,0.835143,0.741091,0.788747,0.788747,3424435
2/10/2022,0.788747,0.813841,0.726024,0.741247,0.741247,3583186
2/11/2022,0.741247,0.77392,0.671875,0.677536,0.677536,2339732
2/12/2022,0.677534,0.706427,0.623653,0.676574,0.676574,2396809
2/13/2022,0.676572,0.698685,0.546878,0.546878,0.546878,2875160
2/14/2022,0.546874,0.620043,0.511027,0.543026,0.543026,2840099
2/15/2022,0.543027,0.613319,0.542853,0.573206,0.573206,1911813
2/16/2022,0.573213,0.575256,0.485674,0.556718,0.556718,2827772
2/17/2022,0.556721,0.590618,0.485333,0.518778,0.518778,1646993
2/18/2022,0.518774,0.526086,0.478824,0.47988,0.47988,1229069
2/19/2022,0.479876,0.480774,0.383811,0.439143,0.439143,1751342
2/20/2022,0.439146,0.45459,0.381424,0.383584,0.383584,919560
2/21/2022,0.383582,0.397765,0.322439,0.334756,0.334756,1248935
2/22/2022,0.334745,0.337025,0.23708,0.272601,0.272601,1405808
2/23/2022,0.272601,0.414577,0.272556,0.363419,0.363419,1680343
2/24/2022,0.363419,0.373366,0.274199,0.314788,0.314788,1246353
2/25/2022,0.314788,0.328137,0.30617,0.317133,0.317133,597969
2/26/2022,0.317133,0.336472,0.292343,0.333463,0.333463,581917
2/27/2022,0.333463,0.340511,0.30371,0.308927,0.308927,737432
2/28/2022,0.308927,0.314444,0.274664,0.304461,0.304461,1064881
3/1/2022,0.304461,0.359455,0.303972,0.322781,0.322781,1040753
3/2/2022,0.322781,0.329831,0.299616,0.325973,0.325973,1085011
3/3/2022,0.325973,0.333005,0.307009,0.315071,0.315071,515989
3/4/2022,0.315071,0.335512,0.286815,0.292034,0.292034,863708
3/5/2022,0.292034,0.304334,0.258593,0.281218,0.281218,735047
3/6/2022,0.281218,0.281218,0.200861,0.217525,0.217525,997601
3/7/2022,0.217526,0.247003,0.146146,0.19299,0.19299,1149682
3/8/2022,0.192985,0.23807,0.187956,0.230475,0.230475,703638
3/9/2022,0.230475,0.273204,0.22776,0.261862,0.261862,728216
3/10/2022,0.261862,0.264872,0.228024,0.234999,0.234999,455762
3/11/2022,0.234999,0.257161,0.231821,0.250087,0.250087,522400
3/12/2022,0.250087,0.256479,0.205817,0.211929,0.211929,529966
3/13/2022,0.211926,0.254853,0.200896,0.209864,0.209864,344538
3/14/2022,0.209864,0.226233,0.197838,0.223557,0.223557,416938
3/15/2022,0.223557,0.238669,0.191214,0.200978,0.200978,651098
3/16/2022,0.200978,0.207782,0.197007,0.200151,0.200151,358217
3/17/2022,0.20015,0.215304,0.152567,0.161752,0.161752,583071
3/18/2022,0.161749,0.17479,0.152297,0.152697,0.152697,261941
3/19/2022,0.152697,0.18256,0.146564,0.162238,0.162238,478962
3/20/2022,0.162238,0.211937,0.162238,0.191884,0.191884,686520
3/21/2022,0.191884,0.201289,0.17225,0.19662,0.19662,397885
3/22/2022,0.196621,0.198336,0.175197,0.184413,0.184413,266658
3/23/2022,0.184415,0.192688,0.177268,0.185465,0.185465,269072
3/24/2022,0.185472,0.185682,0.170488,0.179439,0.179439,259877
3/25/2022,0.179438,0.196517,0.172011,0.179455,0.179455,290504
3/26/2022,0.179458,0.180898,0.173106,0.178743,0.178743,169779
3/27/2022,0.178744,0.180888,0.170622,0.171054,0.171054,168105
3/28/2022,0.171054,0.217373,0.159089,0.21563,0.21563,707584
3/29/2022,0.21563,0.220519,0.181689,0.206119,0.206119,553436
3/30/2022,0.206116,0.209677,0.18096,0.188623,0.188623,484005
3/31/2022,0.188623,0.190053,0.179448,0.18508,0.18508,205860
4/1/2022,0.18508,0.186585,0.176244,0.181419,0.181419,247899
4/2/2022,0.18142,0.208524,0.179252,0.207734,0.207734,409384
4/3/2022,0.207734,0.217538,0.18354,0.191504,0.191504,663514
4/4/2022,0.191504,0.194419,0.177264,0.180295,0.180295,429887
4/5/2022,0.180295,0.182262,0.167898,0.181614,0.181614,336968
4/6/2022,0.181614,0.184292,0.158059,0.163036,0.163036,426329
4/7/2022,0.163036,0.173126,0.155561,0.160525,0.160525,250712
4/8/2022,0.160526,0.163712,0.15989,0.16027,0.16027,182221
4/9/2022,0.160269,0.17112,0.159979,0.160901,0.160901,223191
4/10/2022,0.160899,0.169345,0.158203,0.163307,0.163307,178979
4/11/2022,0.163307,0.164214,0.134117,0.136518,0.136518,316841
4/12/2022,0.136518,0.145279,0.134074,0.142869,0.142869,217308
4/13/2022,0.142869,0.184386,0.142074,0.165175,0.165175,595195
4/14/2022,0.165175,0.174516,0.144634,0.149382,0.149382,356597
4/15/2022,0.149382,0.153749,0.144439,0.149538,0.149538,215338
4/16/2022,0.149538,0.16209,0.143746,0.161995,0.161995,288990
4/17/2022,0.161995,0.186156,0.160179,0.176526,0.176526,439278
4/18/2022,0.176526,0.177903,0.156635,0.172647,0.172647,266114
4/19/2022,0.172647,0.178662,0.151412,0.165629,0.165629,278490
4/20/2022,0.16563,0.165866,0.148563,0.150792,0.150792,164777
4/21/2022,0.150792,0.151203,0.12066,0.123101,0.123101,224271
4/22/2022,0.1231,0.124137,0.1047,0.120379,0.120379,299837
4/23/2022,0.120378,0.122412,0.112743,0.122207,0.122207,171264
4/24/2022,0.122206,0.122231,0.107167,0.112016,0.112016,128571
4/25/2022,0.112017,0.112191,0.085243,0.088861,0.088861,168935
4/26/2022,0.08886,0.115987,0.088294,0.115027,0.115027,246186
4/27/2022,0.115026,0.115126,0.093553,0.100339,0.100339,198063
4/28/2022,0.100339,0.100493,0.090996,0.093658,0.093658,176631
4/29/2022,0.093659,0.095816,0.074419,0.078105,0.078105,180093
4/30/2022,0.078104,0.078389,0.06804,0.070407,0.070407,194795
5/1/2022,0.070406,0.070514,0.058909,0.059839,0.059839,84800
5/2/2022,0.059838,0.060385,0.050213,0.050401,0.050401,70532
5/3/2022,0.050401,0.05046,0.042674,0.042891,0.042891,60485
5/4/2022,0.04289,0.043382,0.039621,0.043122,0.043122,61696
